time_s,counts
4.45385,39.0
4.45855,30.0
4.4586,29.0
4.45865,38.0
4.4587,51.0
4.45875,49.0
4.4588,35.0
4.45885,34.0
4.46355,36.0
4.4636,51.0
4.46365,36.0
4.4637,34.0
4.46375,27.0
4.4638,37.0
4.46385,36.0
4.46855,35.0
4.4686,44.0
4.46865,33.0
4.4687,42.0
4.46875,30.0
4.4688,31.0
4.46885,33.0
4.47355,35.0
4.4736,36.0
4.47365,44.0
4.4737,34.0
4.47375,29.0
4.4738,36.0
4.47385,40.0
4.47855,36.0
4.4786,32.0
4.47865,34.0
4.4787,31.0
4.47875,42.0
4.4788,41.0
4.47885,32.0
4.48355,51.0
4.4836,38.0
4.48365,46.0
4.4837,28.0
4.48375,33.0
4.4838,33.0
4.48385,29.0
4.48855,48.0
4.4886,47.0
4.48865,28.0
4.4887,33.0
4.48875,39.0
4.4888,24.0
4.48885,32.0
4.4935,21.0
4.49355,40.0
4.4936,25.0
4.49365,55.0
4.4937,32.0
4.49375,35.0
4.4938,27.0
4.49385,29.0
4.49855,32.0
4.4986,40.0
4.49865,32.0
4.4987,35.0
4.49875,39.0
4.4988,38.0
4.49885,25.0
4.50355,35.0
4.5036,38.0
4.50365,48.0
4.5037,31.0
4.50375,40.0
4.5038,33.0
4.50385,26.0
4.5085,25.0
4.50855,33.0
4.5086,32.0
4.50865,37.0
4.5087,43.0
4.50875,38.0
4.5088,29.0
4.5135,25.0
4.51355,50.0
4.5136,42.0
4.51365,50.0
4.5137,47.0
4.51375,31.0
4.5138,34.0
4.5185,31.0
4.51855,39.0
4.5186,39.0
4.51865,36.0
4.5187,29.0
4.51875,40.0
4.5188,27.0
4.5235,35.0
4.52355,33.0
4.5236,33.0
4.52365,41.0
4.5237,33.0
4.52375,26.0
4.5238,24.0
4.5285,23.0
4.52855,35.0
4.5286,39.0
4.52865,41.0
4.5287,40.0
4.52875,33.0
4.5288,36.0
4.5335,22.0
4.53355,32.0
4.5336,37.0
4.53365,37.0
4.5337,35.0
4.53375,31.0
4.5338,34.0
4.5385,27.0
4.53855,43.0
4.5386,37.0
4.53865,43.0
4.5387,40.0
4.53875,39.0
4.5388,40.0
4.5435,45.0
4.54355,33.0
4.5436,41.0
4.54365,26.0
4.5437,33.0
4.54375,52.0
4.5438,49.0
4.5485,38.0
4.54855,41.0
4.5486,39.0
4.54865,34.0
4.5487,37.0
4.54875,38.0
4.5488,30.0
4.5535,36.0
4.55355,31.0
4.5536,30.0
4.55365,36.0
4.5537,37.0
4.55375,45.0
4.5538,33.0
4.5585,30.0
4.55855,46.0
4.5586,30.0
4.55865,39.0
4.5587,34.0
4.55875,24.0
4.5588,44.0
4.5635,36.0
4.56355,27.0
4.5636,33.0
4.56365,29.0
4.5637,39.0
4.56375,38.0
4.5638,33.0
4.5685,36.0
4.56855,30.0
4.5686,50.0
4.56865,37.0
4.5687,44.0
4.56875,34.0
4.5688,35.0
4.5735,46.0
4.57355,34.0
4.5736,42.0
4.57365,37.0
4.5737,34.0
4.57375,35.0
4.5738,28.0
4.5785,38.0
4.57855,33.0
4.5786,36.0
4.57865,34.0
4.5787,38.0
4.57875,40.0
4.5788,25.0
4.5835,36.0
4.58355,42.0
4.5836,41.0
4.58365,36.0
4.5837,39.0
4.58375,45.0
4.5838,21.0
4.5885,36.0
4.58855,42.0
4.5886,34.0
4.58865,34.0
4.5887,38.0
4.58875,33.0
4.5888,26.0
4.5935,43.0
4.59355,34.0
4.5936,48.0
4.59365,36.0
4.5937,32.0
4.59375,45.0
4.59845,22.0
4.5985,37.0
4.59855,34.0
4.5986,43.0
4.59865,42.0
4.5987,46.0
4.59875,28.0
4.5988,23.0
4.60345,26.0
4.6035,22.0
4.60355,42.0
4.6036,43.0
4.60365,45.0
4.6037,38.0
4.60375,34.0
4.6038,22.0
4.60845,29.0
4.6085,40.0
4.60855,35.0
4.6086,41.0
4.60865,26.0
4.6087,36.0
4.60875,39.0
4.6088,24.0
4.61345,21.0
4.6135,40.0
4.61355,35.0
4.6136,28.0
4.61365,30.0
4.6137,42.0
4.61375,36.0
4.61845,29.0
4.6185,38.0
4.61855,39.0
4.6186,37.0
4.61865,33.0
4.6187,32.0
4.61875,31.0
4.62345,34.0
4.6235,30.0
4.62355,34.0
4.6236,43.0
4.62365,42.0
4.6237,27.0
4.62375,39.0
4.62845,32.0
4.6285,34.0
4.62855,45.0
4.6286,32.0
4.62865,33.0
4.6287,36.0
4.62875,39.0
4.63345,27.0
4.6335,47.0
4.63355,25.0
4.6336,34.0
4.63365,41.0
4.6337,36.0
4.63375,41.0
4.63845,40.0
4.6385,35.0
4.63855,39.0
4.6386,38.0
4.63865,42.0
4.6387,41.0
4.63875,39.0
4.64345,37.0
4.6435,43.0
4.64355,36.0
4.6436,36.0
4.64365,39.0
4.6437,48.0
4.64375,35.0
4.64845,37.0
4.6485,45.0
4.64855,40.0
4.6486,37.0
4.64865,39.0
4.6487,32.0
4.64875,37.0
4.65345,38.0
4.6535,30.0
4.65355,35.0
4.6536,42.0
4.65365,31.0
4.6537,27.0
4.65375,34.0
4.65845,28.0
4.6585,41.0
4.65855,36.0
4.6586,31.0
4.65865,30.0
4.6587,36.0
4.65875,28.0
4.66345,35.0
4.6635,35.0
4.66355,50.0
4.6636,36.0
4.66365,38.0
4.6637,29.0
4.66375,29.0
4.66845,30.0
4.6685,39.0
4.66855,31.0
4.6686,49.0
4.66865,39.0
4.6687,39.0
4.66875,27.0
4.67345,45.0
4.6735,32.0
4.67355,41.0
4.6736,23.0
4.67365,35.0
4.6737,36.0
4.67375,33.0
4.67845,36.0
4.6785,40.0
4.67855,45.0
4.6786,24.0
4.67865,35.0
4.6787,36.0
4.67875,31.0
4.68345,33.0
4.6835,39.0
4.68355,29.0
4.6836,38.0
4.68365,45.0
4.6837,35.0
4.68375,23.0
4.6885,30.0
4.68855,57.0
4.6886,40.0
4.68865,44.0
4.6887,40.0
4.68875,21.0
4.69345,26.0
4.6935,34.0
4.69355,31.0
4.6936,38.0
4.69365,33.0
4.6937,38.0
4.6984,26.0
4.69845,25.0
4.6985,41.0
4.69855,25.0
4.6986,42.0
4.69865,42.0
4.6987,44.0
4.7034,23.0
4.70345,39.0
4.7035,42.0
4.70355,39.0
4.7036,34.0
4.70365,45.0
4.7037,40.0
4.7084,22.0
4.70845,37.0
4.7085,35.0
4.70855,33.0
4.7086,32.0
4.70865,44.0
4.7087,39.0
4.7134,32.0
4.71345,56.0
4.7135,37.0
4.71355,45.0
4.7136,35.0
4.71365,45.0
4.7137,41.0
4.71845,44.0
4.7185,28.0
4.71855,32.0
4.7186,37.0
4.71865,37.0
4.7187,35.0
4.7234,29.0
4.72345,34.0
4.7235,34.0
4.72355,36.0
4.7236,36.0
4.72365,32.0
4.7237,36.0
4.7284,29.0
4.72845,43.0
4.7285,41.0
4.72855,49.0
4.7286,48.0
4.72865,38.0
4.7287,32.0
4.7334,38.0
4.73345,35.0
4.7335,35.0
4.73355,36.0
4.7336,38.0
4.73365,35.0
4.7337,31.0
4.7384,34.0
4.73845,40.0
4.7385,33.0
4.73855,40.0
4.7386,28.0
4.73865,39.0
4.7387,38.0
4.7434,37.0
4.74345,38.0
4.7435,40.0
4.74355,41.0
4.7436,45.0
4.74365,46.0
4.7437,38.0
4.7484,41.0
4.74845,35.0
4.7485,50.0
4.74855,35.0
4.7486,40.0
4.74865,34.0
4.7487,38.0
4.7534,39.0
4.75345,42.0
4.7535,45.0
4.75355,34.0
4.7536,44.0
4.75365,42.0
4.7537,40.0
4.7584,33.0
4.75845,39.0
4.7585,24.0
4.75855,43.0
4.7586,42.0
4.75865,28.0
4.7587,33.0
4.7634,36.0
4.76345,34.0
4.7635,31.0
4.76355,36.0
4.7636,35.0
4.76365,41.0
4.7637,23.0
4.76835,23.0
4.7684,36.0
4.76845,32.0
4.7685,43.0
4.76855,40.0
4.7686,41.0
4.76865,28.0
4.7687,24.0
4.7734,49.0
4.77345,41.0
4.7735,31.0
4.77355,36.0
4.7736,37.0
4.77365,35.0
4.77835,21.0
4.7784,39.0
4.77845,37.0
4.7785,40.0
4.77855,40.0
4.7786,32.0
4.77865,42.0
4.7787,21.0
4.7834,34.0
4.78345,39.0
4.7835,33.0
4.78355,41.0
4.7836,29.0
4.78365,33.0
4.7837,24.0
4.78835,26.0
4.7884,31.0
4.78845,34.0
4.7885,37.0
4.78855,27.0
4.7886,30.0
4.78865,37.0
4.7934,41.0
4.79345,46.0
4.7935,39.0
4.79355,33.0
4.7936,36.0
4.79365,28.0
4.79835,32.0
4.7984,32.0
4.79845,38.0
4.7985,37.0
4.79855,43.0
4.7986,27.0
4.79865,31.0
4.80335,28.0
4.8034,39.0
4.80345,39.0
4.8035,33.0
4.80355,40.0
4.8036,25.0
4.80365,35.0
4.80835,37.0
4.8084,43.0
4.80845,30.0
4.8085,38.0
4.80855,33.0
4.8086,33.0
4.80865,41.0
4.81335,32.0
4.8134,41.0
4.81345,32.0
4.8135,35.0
4.81355,35.0
4.8136,34.0
4.81365,26.0
4.81835,32.0
4.8184,45.0
4.81845,39.0
4.8185,33.0
4.81855,39.0
4.8186,37.0
4.81865,34.0
4.82335,30.0
4.8234,38.0
4.82345,31.0
4.8235,33.0
4.82355,45.0
4.8236,36.0
4.82365,40.0
4.82835,32.0
4.8284,53.0
4.82845,40.0
4.8285,43.0
4.82855,42.0
4.8286,38.0
4.82865,44.0
4.83335,43.0
4.8334,38.0
4.83345,35.0
4.8335,42.0
4.83355,39.0
4.8336,26.0
4.83365,48.0
4.83835,32.0
4.8384,43.0
4.83845,33.0
4.8385,33.0
4.83855,41.0
4.8386,40.0
4.83865,29.0
4.84335,39.0
4.8434,33.0
4.84345,41.0
4.8435,32.0
4.84355,33.0
4.8436,44.0
4.84365,40.0
4.84835,35.0
4.8484,36.0
4.84845,33.0
4.8485,23.0
4.84855,42.0
4.8486,46.0
4.84865,30.0
4.85335,47.0
4.8534,37.0
4.85345,29.0
4.8535,36.0
4.85355,43.0
4.8536,28.0
4.85365,24.0
4.85835,42.0
4.8584,32.0
4.85845,36.0
4.8585,34.0
4.85855,32.0
4.8586,28.0
4.85865,25.0
4.86335,42.0
4.8634,36.0
4.86345,31.0
4.8635,35.0
4.86355,37.0
4.8636,48.0
4.86365,31.0
4.8683,23.0
4.86835,47.0
4.8684,41.0
4.86845,32.0
4.8685,32.0
4.86855,29.0
4.8686,31.0
4.86865,23.0
4.8733,21.0
4.87335,43.0
4.8734,38.0
4.87345,37.0
4.8735,43.0
4.87355,26.0
4.8736,31.0
4.87835,35.0
4.8784,35.0
4.87845,41.0
4.8785,46.0
4.87855,30.0
4.8786,46.0
4.87865,23.0
4.8833,24.0
4.88335,33.0
4.8834,45.0
4.88345,33.0
4.8835,44.0
4.88355,37.0
4.8836,35.0
4.88365,21.0
4.8883,27.0
4.88835,34.0
4.8884,41.0
4.88845,38.0
4.8885,32.0
4.88855,32.0
4.8886,37.0
4.88865,21.0
4.8933,21.0
4.89335,42.0
4.8934,38.0
4.89345,34.0
4.8935,37.0
4.89355,40.0
4.8936,22.0
4.89365,23.0
4.8983,23.0
4.89835,51.0
4.8984,42.0
4.89845,39.0
4.8985,36.0
4.89855,47.0
4.8986,36.0
4.9033,39.0
4.90335,38.0
4.9034,47.0
4.90345,27.0
4.9035,36.0
4.90355,32.0
4.9036,34.0
4.9083,32.0
4.90835,32.0
4.9084,43.0
4.90845,41.0
4.9085,41.0
4.90855,37.0
4.9086,30.0
4.9133,33.0
4.91335,37.0
4.9134,36.0
4.91345,38.0
4.9135,31.0
4.91355,33.0
4.9136,30.0
4.9183,34.0
4.91835,39.0
4.9184,41.0
4.91845,33.0
4.9185,38.0
4.91855,38.0
4.9186,37.0
4.9233,36.0
4.92335,38.0
4.9234,28.0
4.92345,45.0
4.9235,42.0
4.92355,45.0
4.9236,48.0
4.9283,38.0
4.92835,30.0
4.9284,34.0
4.92845,42.0
4.9285,32.0
4.92855,30.0
4.9286,34.0
4.9333,41.0
4.93335,42.0
4.9334,47.0
4.93345,35.0
4.9335,27.0
4.93355,34.0
4.9336,44.0
4.9383,39.0
4.93835,24.0
4.9384,38.0
4.93845,43.0
4.9385,30.0
4.93855,36.0
4.9386,36.0
4.9433,38.0
4.94335,40.0
4.9434,34.0
4.94345,37.0
4.9435,40.0
4.94355,41.0
4.9436,28.0
4.9483,36.0
4.94835,34.0
4.9484,31.0
4.94845,41.0
4.9485,28.0
4.94855,40.0
4.9486,37.0
4.9533,45.0
4.95335,35.0
4.9534,23.0
4.95345,31.0
4.9535,45.0
4.95355,36.0
4.9536,29.0
4.9583,46.0
4.95835,34.0
4.9584,28.0
4.95845,37.0
4.9585,43.0
4.95855,39.0
4.9586,30.0
4.9633,36.0
4.96335,52.0
4.9634,41.0
4.96345,40.0
4.9635,39.0
4.96355,41.0
4.9636,21.0
4.9683,41.0
4.96835,31.0
4.9684,31.0
4.96845,35.0
4.9685,44.0
4.96855,29.0
4.9733,37.0
4.97335,33.0
4.9734,25.0
4.97345,38.0
4.9735,40.0
4.97355,36.0
4.9736,22.0
4.97825,26.0
4.9783,39.0
4.97835,38.0
4.9784,37.0
4.97845,33.0
4.9785,27.0
4.97855,39.0
4.98325,28.0
4.9833,42.0
4.98335,38.0
4.9834,37.0
4.98345,47.0
4.9835,43.0
4.98355,37.0
4.98825,35.0
4.9883,35.0
4.98835,40.0
4.9884,29.0
4.98845,41.0
4.9885,39.0
4.98855,41.0
4.9933,30.0
4.99335,27.0
4.9934,29.0
4.99345,34.0
4.9935,38.0
4.99355,36.0
4.9936,24.0
4.99825,32.0
4.9983,47.0
4.99835,32.0
4.9984,36.0
4.99845,33.0
4.9985,43.0
4.99855,33.0
